人民币,长江传媒,广电网络,中文传媒,时代出版,春兰股份,厦华电子,惠而浦,澳柯玛,均胜电子,曙光股份,易见股份,海正药业,中恒集团,复星医药,江苏吴中,大唐电信,大恒科技,信威集团,康欣新材
0.0,0.0,0.0,0.0,0.0,0.0,3.3703317914302033e-12,2.9672707636796934e-15,0.0,1.0,1.3649833101543923e-37,0.0,0.0,0.0,0.0,0.0,4.383601551415473e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.973064124584198,0.0,0.0,0.026935890316963196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.385643013822516e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.175121281767995e-21,0.14522269368171692,0.0,0.8547772765159607,2.1599152358393176e-29,1.957756855716045e-35,0.0,0.0,0.0,0.0,1.1783872179693787e-28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.20579187468264e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8111582157591e-23,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.618352049713576e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9978139400482178,2.488163190970862e-25,0.0,0.0021860236302018166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0030360245145857334,3.9060543859550286e-18,0.0,0.9969639182090759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9646964442079894e-30,0.0,2.2886761374962816e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.489820615692071e-31,0.0,2.5471844078417405e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.7445472340315404e-38,0.0,0.0,1.0,0.0,3.539916276773525e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0429315071947388e-37,1.2010459467248769e-11,5.287098474582308e-07,5.52020622647674e-38,0.9999995231628418,6.40935185462235e-28,8.537626490281813e-34,0.0,0.0,0.0,0.0,1.4901442388221459e-28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.700797028395059e-31,0.9999997615814209,8.129326486450327e-22,1.7689546761244221e-37,2.1450249221288686e-07,1.5947220710983275e-26,1.7949810491999838e-31,0.0,0.0,0.0,0.0,1.3254933582403215e-28,0.0,8.097192553020511e-24,0.0
0.0,1.8899052038304524e-35,4.993155116957115e-37,0.0,0.0,6.686790248313595e-27,0.0015806456794962287,7.775355470585055e-09,4.8829237877790225e-30,0.9984194040298462,1.728726216202993e-20,3.9525727744679068e-25,2.2645106587437006e-35,0.0,0.0,0.0,1.319209794638142e-21,0.0,4.036165852248321e-38,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.817782016027563e-12,2.943973398394917e-10,0.0,1.0,1.8168354303545702e-36,0.0,0.0,0.0,0.0,0.0,1.7130525083312965e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.686179982673003e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.034600771185366e-33,0.0,1.5130528774331964e-11,4.587110445831209e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.978197708465948e-32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7234286069101176e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4976674163791664e-23,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.914209329278702e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5028619082079894e-23,0.0
0.0,0.0,0.0,0.0,1.163950077942251e-33,0.0,0.0,0.9999998807907104,0.0,1.3559102285398694e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.8610194247111769e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.814683321298249e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75102192864439e-24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8101035723778154e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.364977324136798e-38,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9999923706054688,3.1372459903220183e-29,0.0,7.625229955010582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.307557116185582e-13,1.3365129315767721e-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3407967012819252e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.659665356304243e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0026899589023405e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3368441993926903e-21,0.0
0.0,0.0,0.0,0.0,2.0039724775936954e-26,1.0521009406244385e-37,9.317524182761439e-12,9.716484505872813e-09,3.599848313826281e-37,1.0,4.603135368351105e-29,1.983862346757589e-33,0.0,0.0,1.7939268908882094e-24,0.0,1.5062666497764422e-29,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3906844692366352e-37,0.0,2.5947482010235667e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833523411336458e-37,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.5506424995644755e-32,0.9995911717414856,0.0,0.0004087912093382329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.863088817896326e-11,3.187398533045088e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4213602663790825e-18,1.7651514694350112e-09,0.0,1.0,1.851238114981026e-33,0.0,0.0,0.0,0.0,0.0,5.365464526624155e-34,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.973621761297105e-19,0.0,0.0,1.0,0.0,7.0870605391182284e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.2240884579618453e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.530346712592699e-38,0.0,3.2506417567065467e-18,2.0934685380780138e-05,0.0,0.9999790191650391,1.0542194214939977e-31,2.4118178348382667e-37,0.0,0.0,0.0,0.0,5.733571849914001e-32,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9999051094055176,1.5366379631463212e-29,0.0,9.48829620028846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.364591791925179e-29,0.0,4.501048684535158e-34,0.9998340606689453,0.0,0.0001658983965171501,3.670183631594198e-37,0.0,0.0,0.0,0.0,0.0,1.7713507440371446e-35,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.994300926003602e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.040090038218949e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3183601108859248e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021120986380274e-32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.051254794001579285,1.5799517629699292e-16,0.0,0.9487452507019043,8.242124573133582e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1666117535334617e-20,1.6952337411846275e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.572129101088121e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1172835736361132e-16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.693025386551028e-09,2.7131151058429337e-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.138819118326805e-30,0.0,0.0,1.0,0.0,8.321840626422384e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9029026746736174e-31,0.0,7.446147587408802e-10,6.219003502588696e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331903520059705e-33,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3421150195280071e-17,1.0378445949754678e-05,0.0,0.9999896287918091,6.313127868447928e-34,0.0,0.0,0.0,0.0,0.0,8.84957422198624e-34,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.697184278362222e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.831465325616789e-22,0.0
0.0,1.9669189915900275e-32,1.0273878482549372e-33,0.0,6.8673842177163e-28,5.405432078457835e-26,2.892312841140665e-05,3.607410323149679e-13,1.964575082890858e-29,0.9999710321426392,1.5089601501041461e-22,1.8780357336409394e-25,4.982618428702613e-36,0.0,2.1299050034524064e-13,0.0,1.156972433678448e-23,0.0,1.102117995103564e-31,0.0
0.0,0.0,0.0,0.0,0.00022053904831409454,0.0,0.0,0.9997766613960266,0.0,2.840091383404797e-06,0.0,0.0,0.0,0.0,2.026080097223705e-36,0.0,3.8677095981385915e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.836417590166741e-33,0.9997636675834656,2.054546197139095e-22,0.0,0.00023639239952899516,2.6473748756111877e-29,5.00585922336602e-34,0.0,0.0,4.183851921850644e-23,0.0,1.355522956342812e-31,0.0,1.0212049316406043e-33,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.9103945053066127e-05,6.055149871092569e-14,0.0,0.9999709129333496,1.4140142621959431e-31,6.560272927993434e-38,0.0,0.0,0.0,0.0,6.602946459820644e-33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.115658892082924e-33,0.0,4.6702391953701294e-11,2.523828777870098e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6460883299580545e-32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0290129628504487e-23,0.9858659505844116,7.147017334223507e-38,0.014134055934846401,3.9331633223033327e-29,2.1613734272510262e-34,0.0,0.0,0.0,0.0,6.049149991948466e-28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.7406966833989866e-35,1.0,2.401396595709757e-27,0.0,5.167073435785596e-09,4.287513611714642e-31,1.702298271292805e-36,0.0,0.0,0.0,0.0,1.290756347366213e-33,0.0,5.247535578338667e-19,0.0
0.0,0.0,0.0,0.0,0.0,9.035654862927037e-35,2.396820264038979e-06,2.974898634182897e-14,0.0,0.999997615814209,6.385349952690424e-28,5.129272905890913e-33,0.0,0.0,0.0,0.0,5.943448095475068e-29,0.0,4.5255373913087765e-38,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8829193113872588e-31,0.0,4.1946681683668885e-09,2.8715630903768816e-35,0.0,0.0,0.0,0.0,0.0,4.712975354156557e-38,0.0,1.4967268633378968e-18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9980263113975525,5.722575452910364e-31,0.0,0.0019736839458346367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0417996535151174e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256113474035061e-23,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.824067552361223e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5193417298643673e-31,0.0
0.0,0.0,0.0,0.0,0.0,7.315064317095044e-32,1.0,2.7039449864111767e-32,0.0,2.0670963205016157e-11,5.923041438313155e-31,4.5492309381071505e-36,0.0,0.0,4.918869088473495e-30,0.0,7.682742254339054e-34,0.0,1.3841078505549831e-08,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.8698284520723973e-06,7.440108589844827e-19,0.0,0.9999980926513672,2.9882071078230517e-33,2.4590290935037113e-38,0.0,0.0,0.0,0.0,1.1686947358923796e-34,0.0,0.0,0.0
0.0,2.8522910079341694e-37,0.0,0.0,1.4419423771325213e-12,3.634915231682081e-35,1.8211021793673462e-29,0.9999808073043823,8.051587262635242e-29,1.91950130101759e-05,6.061666360286146e-26,1.2944379786283203e-28,0.0,0.0,7.702541528133236e-36,0.0,1.5084552870134138e-24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.242337265176654e-20,0.00034200819209218025,0.0,0.9996579885482788,1.8318716848391107e-34,0.0,0.0,0.0,0.0,0.0,3.4732859637849037e-34,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.46178762391248e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7825411328272725e-17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.134475854245588e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5673433106006283e-14,0.0
0.0,0.0,0.0,0.0,2.516061022341847e-31,0.0,0.0,1.0,0.0,1.0033334840037211e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.659684699002891e-26,0.0,0.0,1.0,0.0,1.1296674050901181e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.3288892475891174e-11,1.0660587079769357e-08,0.0,1.0,9.648644241277529e-33,0.0,0.0,0.0,0.0,0.0,9.150948933017996e-34,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.303304198548264e-33,0.997980535030365,2.8294856429573166e-18,0.0,0.002019510604441166,7.062108253638488e-28,2.0563381856415065e-33,0.0,0.0,5.2630133062877805e-34,0.0,6.0087280175615426e-30,0.0,0.0,0.0
0.0,7.13248703502878e-36,3.625418367424202e-38,0.0,0.001215674332343042,1.3992092928830004e-34,1.7535748625453764e-28,0.9986528158187866,1.2788828683947366e-27,0.00013138614303898066,1.3516470939953915e-25,6.103882995038007e-28,0.0,0.0,2.7059019649282173e-24,0.0,3.26172547013789e-24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.78741096091419e-36,0.0,0.0,0.9999985694885254,0.0,1.4139041013550013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.276531591071434e-18,1.1261477972368539e-08,0.0,1.0,2.757919329711566e-38,0.0,0.0,0.0,0.0,0.0,2.4277907876175967e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0844420865502492e-31,0.0,0.0,1.0,0.0,5.84639324799352e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4997675478367785e-14,1.1263876587008781e-07,0.0,0.9999998807907104,8.290579219626346e-30,1.7721987874469786e-35,0.0,0.0,0.0,0.0,1.043495551100655e-29,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.834146029500161e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375428454883372e-30,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.139137531288448e-33,0.0,2.2314615433227658e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3197150203907666e-35,0.0
0.0,0.0,0.0,0.0,0.0,1.5219591183094784e-37,1.0,1.4720412948002735e-30,0.0,9.93974486052096e-11,8.335212791554946e-34,0.0,0.0,0.0,0.0,0.0,9.361476405450143e-37,0.0,1.1481810324847804e-24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.04091549292206764,6.271112236164088e-18,0.0,0.9590845704078674,7.211884561175874e-36,0.0,0.0,0.0,0.0,0.0,6.924914330224952e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.76993941803133e-30,0.0,1.068941268833612e-09,2.4390998379544714e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.07879564166069031,1.1810842800141e-19,0.0,0.9212043285369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6309864876234515e-23,1.546808930941168e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.510952239366856e-28,4.30661384598352e-05,0.0,0.9999569654464722,0.0,0.0,0.0,0.0,0.0,0.0,3.5262851891237e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.4004894467388236e-20,0.0,0.0,1.0,0.0,4.3765796542416524e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.35122389508269e-11,0.0,0.0,1.0,0.0,2.9669033993458966e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09490641951560974,1.6544255383986813e-18,0.0,0.9050935506820679,2.7706159345774274e-36,0.0,0.0,0.0,0.0,0.0,5.29009003733979e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9430483155606637e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8633962875440666e-31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7447016054106257e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.406781403107822e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473753933731097e-34,0.0
0.0,0.0,0.0,0.0,1.617779660234575e-10,7.616426535880577e-38,1.8471945521674417e-34,0.9999997615814209,7.69942104172776e-30,2.1765072233392857e-07,9.634874769875302e-28,6.918217212668457e-30,0.0,0.0,1.2284172459763814e-37,0.0,8.086071413845835e-26,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0341030904091895e-06,0.0,0.0,0.9999979734420776,0.0,1.5253900009476532e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.809424474616519e-34,0.0,3.650702570107134e-12,5.371620945110522e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2675642637509698e-23,0.0
0.0,0.0,0.0,0.0,0.0,9.703697256460219e-37,1.0,5.2449341113366375e-34,0.0,3.910555906871949e-12,1.8999950263003681e-34,0.0,0.0,0.0,3.2583866302722385e-38,0.0,1.6191656233254109e-37,0.0,3.679187397468152e-16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9992772936820984,2.669559021540106e-21,0.0,0.0007226682500913739,9.113449744871803e-33,0.0,0.0,0.0,0.0,0.0,5.814064509761003e-35,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.725057414470325e-38,0.0,1.503437267258781e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.561632960321641e-30,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4067777395248413,3.499632757739144e-17,0.0,0.5932222604751587,4.846533935875891e-35,0.0,0.0,0.0,2.659507479593454e-32,0.0,1.7272394781918752e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.1419057662491053e-15,0.0,8.168604753459419e-26,0.9668662548065186,3.3614142008554577e-35,0.03313372656702995,1.078276266031881e-29,1.1293148715792416e-33,0.0,0.0,2.0136622599642468e-30,0.0,7.35447224328687e-29,0.0,0.0,0.0
0.0,1.719861646947974e-30,2.172829896213186e-32,0.0,1.2944840987008255e-18,1.083365484150557e-26,4.0976404669552935e-16,0.8237456679344177,5.805686912998717e-24,0.17625437676906586,3.9640707661679666e-19,3.5110290479085325e-22,1.145497663534722e-34,0.0,5.8423705524004034e-30,0.0,1.0304241623337116e-18,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3943394876771904e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.4632574605654e-24,0.0,0.0,1.0,0.0,7.723070693326196e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.473644394806953e-20,0.0,0.0,1.0,0.0,5.060280666713268e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.3626122775430706e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.742676733691842e-37,0.0,1.6089089025262952e-21,0.5120962262153625,2.9032950882854818e-36,0.4879038333892822,5.078405225744496e-28,4.470464158236685e-33,0.0,0.0,0.0,0.0,5.4213429561003956e-27,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3523391713788233e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.4335172553222472e-26,0.0,0.0,1.0,0.0,5.00130540513726e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0432545151113952e-27,0.0,3.231087930544163e-08,1.3734521912755686e-34,0.0,0.0,0.0,0.0,0.0,7.0371451089598664e-37,0.0,3.237659520218963e-37,0.0
0.0,0.0,0.0,0.0,1.681718759564639e-31,0.0,1.9587281595808785e-35,0.313287615776062,0.0,0.686712384223938,0.0,0.0,0.0,0.0,0.0,0.0,1.1691538676347877e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3835709048821604e-33,0.0,4.478427628740178e-10,8.839795968476829e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7635105609146916e-29,0.0
0.0,0.0,0.0,0.0,0.0,3.4676417541910336e-34,1.0,1.8334470893843146e-29,0.0,1.8458264083864862e-10,2.3756975928988595e-31,1.203110827066345e-36,0.0,0.0,1.6722773064882695e-31,0.0,4.421127466471224e-34,0.0,2.9201809823412925e-19,0.0
0.0,9.302605153018341e-35,8.807923603061577e-37,0.0,3.182605004189987e-14,6.51496585044938e-33,6.73853305257148e-27,1.0,2.4753877426852034e-26,4.7750926768230784e-08,2.5362501302970654e-23,3.679210592244658e-26,0.0,0.0,0.0,0.0,4.966857081017764e-22,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.2213493205750575e-23,2.073247625960337e-34,3.43913102807279e-21,0.10631678998470306,5.2658122024181265e-31,0.8936832547187805,2.4143134842905314e-25,1.1066637812810751e-28,0.0,0.0,3.498612127326614e-35,0.0,1.4901707731293617e-24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.793270872519318e-35,0.9843783974647522,8.9974683901245e-38,0.0,2.767450439818131e-13,5.096329355284882e-35,0.0,0.0,0.0,0.0,0.0,1.7672785269793046e-38,0.0,0.015621623024344444,0.0
5.498156716667875e-34,7.187625248863585e-27,7.609821063110344e-28,7.359346952532046e-32,0.0,4.215677524262489e-20,0.9999395608901978,4.036496632651578e-18,3.3432208660154294e-26,6.041460801498033e-05,3.478720473800946e-19,3.666568689482087e-22,2.3980488672432252e-26,7.869499378503426e-34,5.31817214975975e-19,5.0325352309480084e-33,7.050158911604622e-21,0.0,1.6008772085740475e-10,9.304710022590282e-34
9.46941898667647e-38,1.4408636878499111e-25,4.1847287610846174e-27,2.4419531955186928e-36,0.3050834536552429,5.612620232238312e-26,6.195065281586546e-27,0.6949148774147034,6.360898064615168e-20,1.6824149042804493e-06,1.0790121957531024e-19,1.275695469799682e-20,2.52956686468562e-32,2.506172977738991e-37,4.215295437905323e-21,9.286445728891844e-37,2.0208502129425747e-18,6.2226059062172324e-21,0.0,5.484118867384675e-38
3.196272842666991e-25,7.35369784957848e-17,1.3368650696162555e-17,5.952800399922026e-24,0.0008384773973375559,1.6084893088145515e-15,1.0634812475096567e-11,0.10202194005250931,8.149104085758072e-14,0.8971394300460815,3.1509443491894995e-12,6.778383193281612e-13,1.094037398436374e-20,3.3861390900830114e-25,7.52361373201893e-08,3.692456737808725e-24,4.792059544317384e-12,1.6154175618670588e-17,5.51990400500656e-33,2.798034903593629e-25
3.837009163343923e-30,1.0866475413272357e-21,4.829001555237602e-22,1.2545275342438913e-28,4.451051680010032e-11,1.680634937053183e-19,1.1260452570382995e-09,4.1857047884154286e-13,1.1587227607793073e-20,2.7130085982207675e-06,3.2114199539865792e-18,7.329869195634119e-19,3.1574140475138696e-25,1.8088557851809316e-30,0.9999972581863403,2.0611831895566905e-28,7.887354807294592e-19,3.833983754770417e-21,3.3725571239664016e-25,5.216277434711764e-30
0.0,4.433399442900053e-27,9.05201614633081e-28,1.0779503458738193e-36,2.9432939596196726e-19,3.0126396021998704e-22,1.144294765254017e-05,1.626954647393486e-12,6.271329811675787e-25,0.9980400204658508,4.2437932640361955e-20,1.1690376383943582e-21,6.288894776899238e-31,0.0,0.0019485942320898175,4.684955102167795e-37,6.177459939347737e-21,5.071201097237392e-34,3.608197518445937e-25,0.0
1.6221831445302374e-31,6.047011296819403e-25,1.5883259499009406e-25,1.3889684883666452e-29,1.7813672083127294e-32,3.3438336822755725e-19,0.9999667406082153,4.4662195458122904e-20,3.7818428134983506e-25,1.4111097925706417e-06,3.472119572512773e-19,1.3584145407969435e-21,5.654610681925644e-25,1.011610807562002e-31,3.957068006599229e-10,2.741894175835383e-30,5.386588032041812e-21,3.096125774512207e-36,3.188097616657615e-05,2.8383232688175177e-31
0.0,9.933124747499268e-31,1.407972309394793e-32,0.0,3.509014309374476e-18,1.2075210972758646e-27,8.406283559587665e-21,0.9962267875671387,8.17737316428808e-24,0.003773238742724061,5.1200134084514e-20,1.3467978634590802e-22,4.7656644589169405e-35,0.0,1.073254581715817e-34,0.0,3.972927027095054e-19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.8504796617436436e-32,3.5500959949530397e-09,2.0379953280524887e-09,2.2472462742322195e-34,1.0,3.1934716468963576e-25,7.159751397186152e-30,0.0,0.0,9.729685266943303e-36,0.0,4.7797415048035495e-26,0.0,0.0,0.0
